user_href,user_timec,user_titlec,user_comment,place,price,quality,service,ambience,user_options,num_cmt_post,city,category,type_1_shop,type_2_shop
foodee_vlk1onu56n,2023-06-24T17:45:00,Home Cafe,Cafe đậm đà - có nhiều đồ ăn vặt,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_i5732fmd,2023-06-24T17:43:00,Home Cafe,Caphe đậm đà..đồ an vat nhiều món,5.0,6.0,8.0,9.0,9.0,None,0,cao-bang,all,23/67/,45/
foodee_nbzmzd6v,2023-06-24T17:43:00,Home Cafe,Điểm 10 chất lượng,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_yzqpq6z9,2023-06-24T17:43:00,Home Cafe,Caphe đậm đà..đồ an vat nhiều món,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_klttjzsf,2023-06-24T17:42:00,Home Cafe,"Cafe thơm ngon, ngọt vị",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_5i5f8xc7,2023-06-24T17:42:00,Home Cafe,Cà phê nguyên chất rất ngon ạ!,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_ljy0svfn,2023-06-24T17:42:00,Home Cafe,"Cafe ngon, đồ ăn vặt đa dạng",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_o96fhmgk,2023-06-24T17:41:00,Home Cafe,"Mùi vị thơm ngon, rất đặc trưng.",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_4c5ih3oq,2023-06-24T17:41:00,Home Cafe,Cafe banh rat ngon an hop mieng,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_ykp2nvs9,2023-06-24T17:40:00,Home Cafe,Tuyệt vời ạ,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_y4hfz1vi,2023-06-24T17:40:00,Home Cafe,Rất tuyệt vời,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
huonghuong1220,2023-06-23T23:07:00,Home Cafe,Sinh tố ở quán rất ngon.,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_sj8bdq4n,2023-06-23T19:44:00,Home Cafe,"Cf ở đây rất thơm ngon ,đậm đà mùi vị",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_c3aoiyf5,2023-06-23T18:51:00,Home Cafe,Vị thơm k cưỡng lại được. Sẽ ủng hộ lâu dài,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_1kiu5npa,2023-06-23T18:29:00,Home Cafe,Ngon lắm ạ.sẽ ủng hộ lần sau,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_t1o4nxrc,2023-06-23T18:27:00,Home Cafe,cà phê pha uống cảm thấy ngon,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_phd1n6lx,2023-06-23T18:17:00,Home Cafe,Ngon lắm ạ.sẽ ủng hộ lần sau,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_1kiu5npa,2023-06-23T18:09:00,Home Cafe,Ngon lắm ạ.sẽ ủng hộ lần sau,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
nnsnsn,2023-06-23T17:54:00,Home Cafe,Đồ uống ngon mà rẻ lắm ạ,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_3jaoyaz5,2023-06-23T17:47:00,món ngon,mn thử đi nhé. vì nó rất ngon. các bạn sẽ rất thiscg đấy ạh,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_3jaoyaz5,2023-06-23T17:46:00,món ngon,mn nên thử đi ajh. mình nghĩ mn sẽ thích ajh. vì nó rất ngon,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_4lkffpav,2023-06-23T17:44:00,Home Cafe,Đồ uống ngon và bắt mắt lắm ạh,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_117xcc28,2023-06-23T17:44:00,Đồ uống,Đồ uống ngon không gian mát mẻ,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_3jaoyaz5,2023-06-23T17:43:00,món ngon,mọi người nên thử nhé. mình nghĩ mn sẽ thích vì nó rất ngon ạh,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_w4kxzjbp,2023-06-23T17:43:00,Home Cafe,Đồ uống ngon không gian rộng rãi thoáng mát,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_kdsyj09v,2023-06-23T17:42:00,Home Cafe,Đồ uống ngon sạch sẽ hợp khẩu vị nha,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_1ise6ze3,2023-06-23T17:42:00,Home Cafe,Cafe rất thơm ngon,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_scx9tph4,2023-06-23T17:42:00,Home Cafe,Đa ăn và uống thử rất là ngon tuyệt luôn a,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_m4t3sk8q,2023-06-22T21:40:00,Home Cafe,Nước uống rất tuyệt vời,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_wnc7hdx3,2023-06-22T21:26:00,Home Cafe,Mình đã dùng thử rất ngon chuẩn vị thơm ngon,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_vz9mkgmk,2023-06-22T18:20:00,Home Cafe,Nước uống ngon,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_vz9mkgmk,2023-06-22T18:19:00,Home Cafe,"Đồ uống ngon, rất hợp khẩu vị",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_vz9mkgmk,2023-06-22T18:19:00,Home Cafe,Nước uống ngon,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_em4diu80,2023-06-22T17:56:00,Home Cafe,Tuyệt vời 👍👍👍..sẽ tiếp tục ủng hộ,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_0vt38w7d,2023-06-22T17:55:00,Home Cafe,"Quán này bán chất lượng và đồ ăn nước uống rất là ngon, sẽ ủng hộ lâu dài",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_5zxmp0k9,2023-06-22T17:54:00,Home Cafe,Đồ uống ok. View dc. Rảnh lại ghé ủng hộ,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_cv4fx7sd,2023-06-22T17:47:00,Home Cafe,"Cf ở rất ngon, ủng hộ quán nhiều",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_43fq2xk9,2023-06-22T17:44:00,Home Cafe,"Quán view đẹp, đồ ăn ngon.",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_eepo3h9g,2023-06-22T17:43:00,Home Cafe,Hương vị cafe rất thơm và ngon Trang trí rất đẹp,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_l8e3e1nr,2023-06-22T17:41:00,Home Cafe,Cốc cà fe sáng đậm đà hương vị ăn với bánh quy quá đỉnh,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_sb9cqq85,2023-06-22T17:41:00,Home Cafe,Đồ uống và đồ ăn rất tốt không gian quán cũng rất đẹp,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
Thanhthuy03,2023-06-22T17:41:00,Home Cafe,Cafe ngon. Nguyên chất,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_1fuhfwyz,2023-06-22T17:41:00,Home Cafe,"Đồ uống và đồ ăn kèm rất ngon, giá cả hợp lí",10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_dgpcsdzw,2023-06-21T22:02:00,Home Cafe,Đồ uống và món ăn kèm rất ngon,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_jsjqh35d,2023-06-21T18:12:00,Home Cafe,Đồ ăn ngon đáng tiền,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_uhrv5ysd,2023-06-21T18:02:00,Home Cafe,"Đồ uống ngon, không gian quá ok ạ",7.0,8.0,8.0,7.0,7.0,None,0,cao-bang,all,23/67/,45/
foodee_8vb53hyr,2023-06-21T17:51:00,Home Cafe,Món ăn này rất ngon,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_zy6m2ex2,2023-06-21T17:46:00,Home Cafe,Rất ngon sẽ quay lại lần sau,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_tuw75t1t,2023-06-21T17:43:00,Home Cafe,Mình cũng rất thích la cà quán cfe để thưởng thức hương vị thần sầu của nó nhưng đúng là cfe ở quán này sang chảnh và độc lạ các bạn về cao bàng nhớ ghé 97***phợp giang.tp cao bằng thưởng thức nhé sẽ rất thích đấy,5.0,5.0,6.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_vz2brrl7,2023-06-21T17:42:00,Home Cafe,Tuyệt vời,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_9vzb7ywy,2023-06-21T17:41:00,Home Cafe,Nước uống ngon .đam đà,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_svmyz9kr,2023-06-21T17:41:00,Home Cafe,"Bánh ngon,cafe cũng ngon lắm á",10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_k0kzf79k,2023-06-21T17:41:00,Home Cafe,"Đồ uống cực ngon, không gian mát mẻ",5.0,6.0,6.0,6.0,8.0,None,0,cao-bang,all,23/67/,45/
foodee_l9h3hx1l,2023-06-21T17:41:00,Home Cafe,Đồ uống ngon cực kỳ,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_1dsy5lo7,2023-06-21T17:41:00,Home Cafe,"Ko gian chill chill, giá cả hợp lí",8.0,8.0,7.0,7.0,8.0,None,0,cao-bang,all,23/67/,45/
foodee_1gzy7ll4,2023-06-21T09:31:00,Home Cafe,K gian đẹp. Phục vụ nhiệt tình,9.0,9.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
Trang-minh,2023-06-21T09:08:00,Bánh ngon lứm mà quan trọng cách trang trí đẹp trông như nhà hàng 5 sao á kkk,Bánh ngon lứm mà quan trọng cách trang trí đẹp trông như nhà hàng 5 sao á kkk,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_aoq8vue8,2023-06-20T19:39:00,Home Cafe,Mình rất Thích ngồi ở đây nhé. Cafe cũng ngon,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_56z16l1h,2023-06-20T17:58:00,Home Cafe,"Đồ uống rất ngon, rất đa dạng, phong cảnh đẹp, sạch sẽ là đia điêm thư dãn tuyệt vời",5.0,5.0,7.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_8iwbn0ct,2023-06-20T17:55:00,Home Cafe,"Nước uống rất ngon, phòng cảnh đẹp đẽ và sạch sẽ",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
nganha14,2023-06-20T17:50:00,Home Cafe,"Đồ uống ngon, không gian thoáng mát",9.0,9.0,8.0,9.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_b3tq63x2,2023-06-20T17:45:00,Home Cafe,Home cafe tuyệt vời,7.0,7.0,8.0,8.0,7.0,None,0,cao-bang,all,23/67/,45/
foodee_vze4a4wv,2023-06-20T17:44:00,Home Cafe,"Không gian thoáng mát,đồ uống rất ngon. Hương cafe đặc trưng thơm",5.0,7.0,8.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_fh69fpv4,2023-06-19T20:58:00,Home Cafe,"Không gian thoáng mát,đồ uống rất ngon. Hương cafe đặc trưng thơm",10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_923sskjr,2023-06-19T20:55:00,"Quán đẹp, nước ngon","Quán đẹp, nước ngon",10.0,10.0,10.0,9.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_nacl2g50,2023-06-19T17:49:00,Home Cafe,"không gian ấm cúm, nước uống đa dạng .",10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_a2s0nwyd,2023-06-19T17:48:00,Home Cafe,"Cafe và nước uống ngon, giá cả hợp lý",10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_cqea0bzv,2023-06-19T17:45:00,Home cafe,"Càphe ngon, nước uống nhiều loại Không gian dễ chịu",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_ud86cmt6,2023-06-19T17:44:00,Home Cafe,"Thức uống ngon, giá cả hợp lý",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_8q9s2569,2023-06-19T17:41:00,Home Cafe,"Thức uống ở đây ngon, giá cả ổn, phục vụ nhiệt tình.",10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_5gpc4w05,2023-06-19T17:41:00,Home Cafe,Ôi mê mất ...,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_9dh5nj5m,2023-06-19T11:09:00,Home Cafe,Món này rất ngon,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_xu8eqxjw,2023-06-18T19:30:00,Home Cafe,Món ăn ngon,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_z6pve4f7,2023-06-18T18:24:00,Home Cafe,Món nước nào cũng ngon phục vụ rất ok luôn,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
lmlinh1075,2023-06-18T18:08:00,Home Cafe,"Rất ngon, mình hài lòng",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_23xjr3p4,2023-06-18T18:00:00,Home Cafe,Ngon phù hợp túi tiền,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_i1kj156y,2023-06-18T17:52:00,Home Cafe,Mùi thơm thì khỏi nói...rất thơm nha,10.0,10.0,9.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_mc1vy4ww,2023-06-18T17:49:00,Home Cafe,Không gian chill quá luôn . Cafe đậm đà,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_h447e20w,2023-06-18T17:48:00,Home Cafe,Món ăn ngon phục vụ tốt,10.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
ana2686,2023-06-18T17:46:00,Home Cafe,"Thức uống ở đây ngon, giá cả ổn, phục vụ nhiệt tình.",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_23xjr3p4,2023-06-18T17:45:00,Home Cafe,Đồ uống rất ngon,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_6pp8robx,2023-06-18T17:43:00,Home Cafe,Cafe thơm ngon lắm.vi đậm đà chuẩn vị cafe.se ung hộ lần sau,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_sa3nuwhe,2023-06-18T17:41:00,Home Cafe,Ta nói cfe ở quan nay ngon ma bao phê luon í mon an cung rat la ngon moi nguoi thu nhe,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
uyennhidl,2023-06-18T17:41:00,Home Cafe,Tuyệt vời,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_ecv0j2lj,2023-06-18T17:41:00,Home Cafe,"Cà phê đạm đà , rất thích",5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_kymkm4ae,2023-06-18T10:51:00,Home Cafe,Tuyệt vời,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_y3zrcvni,2023-06-18T09:55:00,Home Cafe,Ngon lắm nha.,10.0,10.0,10.0,10.0,10.0,None,1,cao-bang,all,23/67/,45/
foodee_8z7m39c6,2023-06-17T20:03:00,Home Cafe,Satn phẩm tốt,5.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_957sdd0o,2023-06-17T19:22:00,Home Cafe,ngon,10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,23/67/,45/
foodee_xzmibv7f,2023-06-17T19:09:00,Home Cafe,Ngon lắm nha,6.0,5.0,5.0,5.0,5.0,None,0,cao-bang,all,23/67/,45/
foodee_4z0mmq5s,2023-06-17T18:18:00,Home Cafe,Sạch sẽ,5.0,5.0,5.0,5.0,5.0,None,1,cao-bang,all,23/67/,45/
juna79moon,2014-07-15T10:08:00,Thu Tường - Quán Cơm Niêu,Quán này ăn cũng ngon nhưng hơi đắt 😊,5.0,1.0,5.0,4.0,2.0,None,1,cao-bang,all,77/,45/
nguyenminhtrang.xo96,2015-06-24T16:50:00,Cafe Vườn Phố,"Veiw đẹp, rộng rãi thoáng mát, đồ uống ngon 👍",9.0,7.0,8.0,8.0,8.0,None,0,cao-bang,all,23/67/,45/
tuyetchuatan_yl,2015-07-23T12:41:00,Nhà Hàng Đại Hỷ Palace - Hòa Chung,"Được ăn cưới ở Đại Hỷ một lần, Món nằm khâu thấy đặc biệt thơm ngon hơn các nhà hàng khác tại Cao Bằng.",9.0,9.0,9.0,9.0,9.0,Chắc chắn,1,cao-bang,all,48/14/41/,45/
trinh1232007,2016-04-16T10:04:00,"Đến Cao Bằng, nhất định phải thử.","Quán mở từ 6h sáng nhưng đông khách nên 9h ra là sẽ còn ít hoặc hết. Quán ở đây phục vụ cả phở với bún. Có phở/bún vịt nướng, heo quay, lạp xườn. -Heo quay da giòn, ăn ngọt thịt. -Vịt nướng thì bản thân thấy ngon hơn ở miền xuôi nướng bao nhiêu ấy, cả thịt với da đều ăn đậm chứ thịt bên trong không bị nhạt nhẽo. -Lạp xườn là do quán làm luôn, giống xúc xích nhưng thơm hơn rất nhiều, có mùi khói củi vì họ nướng thủ công mà. -Quán ở ngã 4 nên chỗ đỗ xe thoả mái, quán thoáng mát, ngồi cả trong nhà và ngoài trơif được",8.0,9.0,9.0,9.0,5.0,Chắc chắn,0,cao-bang,all,77/,45/
thanhmaibui,2015-11-07T08:00:00,Ngã Ba Sông - Lẩu Thức Yến,"Quán phục vụ nhanh, nhiệt tình, thức ăn ngon, rau rất tươi. Giá cả phải chăng, đoàn mình ăn 2 lẩu nhúng cá, thịt bò, món bánh rán nhân đậu, khoai lang rất no.",5.0,9.0,9.0,10.0,6.0,None,0,cao-bang,all,48/,45/
tranhifl1348,2015-05-05T09:25:00,Quán ăn ngon với món lẩu đặc biệt của quán,Nhân dịp lên Tp. Cao Bằng mình đã ghé lại đây thưởng thức món lẩu của quán. Giá cả phải chăng 350k/lẩu dành cho 4 người ăn. Thích nhất là rau ăn kèm lẩu: 3 dĩa lớn và cực kỳ tươi ngon. Nhân viên phục vụ nhiệt tình. Sẽ ghé lại nếu có dịp!!,8.0,9.0,9.0,9.0,9.0,Chắc chắn,0,cao-bang,all,48/,45/
thach.hanghn4828,2014-10-28T16:02:00,Ngã Ba Sông - Lẩu Thức Yến,"Quán này có vẻ nổi tiếng,cũng rộng rãi, view nhìn ra Sông.Đồ ăn lạ,ngon.Lẩu cá một nồi đầy gồm cá,trứng lộn,đậu rán,khoai tây...ăn kèm với một đĩa thập cẩm các loại rau, rau muống,rau đắng...,thịt bò.Nước dùng lẩu đậm đà, thơm.Nem thính với gỏi tai cũng rất ngon.Giá cá thì mình không rõ.Phục vụ rất tốt",7.0,7.0,9.0,9.0,9.0,Chắc chắn,0,cao-bang,all,48/,45/
Bichhue.interior,2017-12-25T11:53:00,"Nhà hàng sạch sẽ rộng rãi, món ăn ngon, lạ","Có dịp đi công tác lên cb và mình dc vào đây ăn. Hôm mình ăn thì có xôi trứng kiến, gà mẹt, rau rừng xào, thịt nai rừng. Các món ăn rất vừa miệng và đồ rất là tươi, đặc biệt là rau, rau vùng cao nên rất là ngọt và tươi.. quán ở vị trí trung tâm , tiện đi lại. Ngoài điểm là chờ 1 chút vì phần hết các món là k chế biến trc mà nấu nóng dùng ngay thì k có gì để chê. Sẽ quay lại",10.0,8.0,10.0,9.0,8.0,Chắc chắn,0,cao-bang,all,48/,43/
imyoonakute,2016-06-23T16:37:00,Cafe 108,"Luôn đông khách, đồ ăn vặt+ đồ uống chất lượng, nhân viên+ chủ quán thân thiện, chém gió thâu đêm😂😂😂 , ca nhạc các thứ, ó hiên nhìn ra ngoài phố mát!!!🐾😌❤️❤️",10.0,9.0,10.0,10.0,9.0,None,0,cao-bang,all,23/67/,45/
duccuong68,2018-04-10T10:41:00,Nhất Lẩu - Quán Ăn Gia Đình,Quán Lẩu ngon nhất Cao Bằng đây rồi ! Nằm ngay trên con phố sầm uất nhất thành phố Cao Bằng . Cả nhà hãy đến thưởng thức và cảm nhận nhé ! rất tuyệt vời 😍😍,9.0,9.0,9.0,9.0,9.0,None,0,cao-bang,all,77/,45/
phuonganh1996,2018-03-18T09:33:00,Lẩu thái hải sản,"Mình ở Hà Nội có ghé thăm Cao Bằng vào 2 ngày cuối tuần. Buổi tối định đi ăn vịt quay nhưng cô chủ homestay bảo tầm này hết mất rồi nên chúng mình hỏi cô về quán lẩu và cô dẫn ra đây luôn. 4 người gọi nồi lẩu thái hải sản 450k, thêm 1 âu trà đá và 1 đĩa ngô chiên hết tất cả 495k. Nhân viên chưa biết tư vấn chọn đồ cho khách. Đồ ăn ở đây rất ngon, vừa miệng, nhất là nước lẩu 🤗 Đây là 1 trong những địa điểm ăn tối hợp lí nếu các bạn ghé tới Cao Bằng.",5.0,5.0,6.0,5.0,5.0,None,0,cao-bang,all,77/,45/
phngmnh6140,2018-06-05T21:07:00,Hùng Trinh BBQ,"Nhà hàng làm ăn điêu, t là khách du lịch lần đầu tiên vào ăn và cũng ko bh có ý định quay lại. Ăn mang cái tức vào người. Tối nay gđ gọi 1 nồi lẩu chim sường sụn trứng non trên mẹnu ghi 350k. Lúc tt tính 500k. M bảo thì con nv nó bảo thực đơn cũ chưa sửa giá. Ts nhà nó. Giá mới chưa cập nhật thì lúc khách gọi chúng nó phải mở mồm ra bảo chứ. Thế có khác gì lừa đảo ko. Quá thất vọng . Khuyên du khách đừng bao giờ ghé vào để bị lừa như nhà t . Nếu có điểm đánh giá âm để tôi cho",1.0,1.0,1.0,1.0,1.0,None,0,cao-bang,all,77/,11/
foodee_7bfd36b6,2017-07-18T23:51:00,Hùng Trinh BBQ,"Hôm đầu mình qua ăn nướng thấy khá ok giá cả hợp lý, đáng quay lại. Lần 2 qua ăn lẩu, bê đĩa đậu phụ đóng đá ra mình đã ko ưng rồi, nước lẩu nhạt ko có vị gì, mình phải gọi nhân viên mang gia vị để nêm lại. À có một bát nhỏ kia là mọc nhé ( ăn chả ra gì mà tính tiền ngoài 20k) mn nên trả lại. Bò ăn tạm ổn, được cái rau nhiều, tươi. Sụn gà rang muối hơi khô, chiên cho lá chanh bị đắng, thêm chút bơ thì thơm hơn. Mình gọi nhiều + góp ý nước lẩu nhân viên thái độ ko niềm nở.",7.0,8.0,7.0,4.0,8.0,None,1,cao-bang,all,77/,11/
kimsunghoon,2018-05-17T10:59:00,ko ngon,ở đây giá vừa đắt vừa ko ngon. chỉ gọi một nửa con vịt quay mà 250k. ko hiểu gì cả.,1.0,1.0,1.0,1.0,1.0,None,0,cao-bang,all,48/,43/
hongminh317,2016-10-24T22:21:00,Nice,"Quán ăn khá lớn nằm trên một con phố yên tĩnh ở trung tâm thành phố. Món ăn đa dạng, có từ đồ ăn theo món các loại như gà, bò,..cho tới đặc sản Cao Bằng hay cơm suất. Bọn mình có gọi xôi trám ăn khá ngon, gia vị nêm vừa phải. Vị trám chua chua, xào qua mỡ hành ăn với xôi hoá ra lại rất hợp. Đậu non lướt ván ăn béo và ngậy. Nhân viên siêu thân thiện, giúp mình chọn món và làm theo yêu cầu của khách. Mình có gọi xôi trám suất nhỏ các bạn cũng đồng ý. Giá cả phải chăng. Nhìn chung khá hài lòng.",7.0,7.0,7.0,8.0,8.0,None,0,cao-bang,all,48/,43/
trantuanttvt,2016-07-13T12:03:00,Phục vụ kém,"Phục vụ chậm. Không quan tâm khách vào trước sau. mình vào trước 15p chưa thấy đồ ăn đâu, người vào sau aen trước dù 2 món tương tự...thất vọng!",6.0,6.0,6.0,1.0,5.0,None,1,cao-bang,all,48/,43/
hoangluu.cb91,2015-04-27T19:01:00,"Giá bình dân, rất hợp lý","Giá cả phải chăng, đồ ăn ngon, chất lượng tốt .phục vụ nhiệt tình, chu đáo",8.0,9.0,9.0,8.0,9.0,None,0,cao-bang,all,48/,43/
thanbk,2014-09-16T21:01:00,Lá Cọ Xanh,Món ngon vùng miền núi giá hơp lý,7.0,7.0,7.0,6.0,6.0,None,0,cao-bang,all,48/,45/
nguyenminhfuong,2015-07-19T11:51:00,"Giá bình dân, rất hợp lý",Ngon và giá hợp lý,8.0,8.0,8.0,6.0,9.0,None,0,cao-bang,all,77/,45/
lanptit25111994,2019-04-28T10:10:00,Lẩu Gật Gù,"Quán chuyển địa điểm, mùa hè phục vụ thêm bia, đồ nhậu cho mát mẻ anh em nhé!",10.0,10.0,10.0,10.0,10.0,None,0,cao-bang,all,77/,45/7/
hatrung.co,2017-04-16T17:16:00,"Đồ ăn ngon, giá cử hợp lý. Nhiều món độc lạ chỉ có ở CB.","Đồ ăn ngon, giá cả hợp lý. Nhiều món độc lạ chỉ có ở Trường Hợp. Thích hợp hội họp, cơm văn phòng, tiệc liên hoan...",5.0,5.0,10.0,8.0,10.0,None,0,cao-bang,all,77/50/,11/
