user_href,user_timec,user_titlec,user_comment,place,price,quality,service,ambience,user_options,num_cmt_post,city,category,type_1_shop,type_2_shop
foodee_em6tlga7,2023-11-16T13:11:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là Mường Thanh là nơi nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_zaj6d32x,2023-11-16T13:03:00,Mường Thanh Luxury Quảng Ninh Hotel,Là khu nghỉ dưỡng tuyệt vời,10.0,10.0,10.0,10.0,9.0,None,0,quang-ninh,travel,13/,
foodee_l98wbcv2,2023-11-16T12:47:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_orr9f7o4,2023-11-16T12:35:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghĩ dưỡng chu đáo nhất,9.0,10.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_e4stda1l,2023-11-16T12:33:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_23hnknkx,2023-11-16T12:30:00,Đánh giá,Lựa chọn của mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_ov3djpn4,2023-11-16T12:16:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_5tgkqx2d,2023-11-16T12:05:00,Mường Thanh Luxury Quảng Ninh Hotel,Lua chon minh la Muong Thanh de nghi duong chu dao nhat,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_0vat61r1,2023-11-16T12:05:00,Mường Thanh Luxury Quảng Ninh Hotel,"Vừa ăn hải sản vừa ngắm biển , tuyệt vời",10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,13/,
foodee_np6jrqpc,2023-11-16T11:57:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_23hnknkx,2023-11-16T11:53:00,Đánh giá,Dịch vụ tốt,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_46m792ml,2023-11-16T11:52:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình la Muong thanh để nghỉ duõng,5.0,5.0,10.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_nlcltjlw,2023-11-16T11:50:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,13/,
foodee_nlcltjlw,2023-11-16T11:48:00,Mường Thanh Luxury Quảng Ninh Hotel,Không gian quá chill nhạc hay nhiều loại rượu nhân viên nhanh nhẹn rễ gần,10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,13/,
vuhuong.nthy,2023-11-16T11:46:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là Mường Thanh để nghỉ dưỡng chu đáo nhất,6.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_yaxjlm41,2023-11-16T11:46:00,Mường Thanh Luxury Quảng Ninh Hotel,Lưuaj chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,13/,
foodee_ne5jn73n,2023-11-16T11:45:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là Mường Thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_2xiupt48,2023-11-16T11:45:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghĩ dưỡng chu đáo nhất,10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,13/,
foodee_wy2acg82,2023-11-16T11:43:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh Để nghỉ dưỡng chu đáo nhất,10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,13/,
foodee_7ban5w9n,2023-11-16T11:42:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn của mình là mường thanh để nghỉ dưỡng chu đáo nhất.,10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,13/,
foodee_dfi0el58,2023-11-16T11:41:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_0vat61r1,2023-11-16T11:41:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn của mình là Mường Thanh để nghỉ dưỡng chu đáo nhất,10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,13/,
foodee_wzt6icap,2023-10-25T15:25:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_gugw036n,2023-10-25T15:24:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghĩ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_pu11c3gt,2023-10-25T15:05:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,8.0,8.0,8.0,9.0,9.0,None,0,quang-ninh,travel,13/,
foodee_zf1ojl6d,2023-10-25T14:59:00,Mường Thanh Luxury Quảng Ninh Hotel,Lực chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_ddwdhpnz,2023-10-25T14:45:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_b7f8rcdr,2023-10-25T13:56:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
Vyne,2023-10-25T13:55:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_7d2erev1,2023-10-25T13:43:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh đễ nghĩ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_ea5ca47t,2023-10-25T13:42:00,Mường Thanh Luxury Quảng Ninh Hotel,lựa chọn cho mình mường thanh chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_z3jatfd0,2023-10-25T13:31:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_7a4ivo17,2023-10-25T13:22:00,Mường Thanh Luxury Quảng Ninh Hotel,Đẳng cấp và sang trọng 10 điểm,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_7vjyj6yg,2023-10-25T13:21:00,Mường Thanh Luxury Quảng Ninh Hotel,(Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất ),5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_zpoqsyks,2023-10-25T13:04:00,Mường Thanh Luxury Quảng Ninh Hotel,lực chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_bk4i8m2y,2023-10-25T13:01:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường Thanh để ghĩ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_5zhzu44z,2023-10-25T12:51:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là Mường Thanh để nghĩ dưỡng chu đáo nhất,5.0,5.0,6.0,5.0,5.0,None,1,quang-ninh,travel,13/,
foodee_3zvarwsi,2023-10-25T12:21:00,Mường Thanh Luxury Quảng Ninh Hotel,"Không gian rộng rải , lịch sự",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_3xw457e2,2023-10-25T12:20:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_7b0zzlyp,2023-10-25T11:57:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là Mường Thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_n4csnekh,2023-10-25T11:51:00,Tuyệt,"Lựa chọn mình là mường thanh, nơi nghỉ dưỡng chu đáo nhất",5.0,5.0,10.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_uy0auwoe,2023-10-25T11:49:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_4azxi08o,2023-10-25T11:47:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mường Thanh là khu nghỉ dưỡng chu đáo nhất. Chất lượng phục vụ tuyệt vời,5.0,7.0,8.0,8.0,8.0,None,0,quang-ninh,travel,13/,
foodee_q26vj4jt,2023-10-25T11:45:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_rjwyzn9f,2023-10-25T11:44:00,Lựa chọn mình là mường thanh. để Nghỉ dưỡng Chu đáo nhất,Lựa chọn mình là mượn thanh. để nghỉ dưỡng chu đáo nhất,10.0,9.0,9.0,9.0,10.0,None,0,quang-ninh,travel,13/,
foodee_ru3ukisr,2023-10-25T11:44:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa Chọn Mình là Mường Thanh để nghĩ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_whtw6njo,2023-10-25T11:44:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn của mình là Mường Thanh để nghỉ dưỡng chu đáo nhất,9.0,9.0,10.0,10.0,9.0,None,0,quang-ninh,travel,13/,
foodee_iug1cxpe,2023-10-25T11:42:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là mường thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_7a4ivo17,2023-10-25T11:41:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn của mình là Mường Thanh để nghĩ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
foodee_kfcxcdoe,2023-10-25T11:41:00,Mường Thanh Luxury Quảng Ninh Hotel,Lựa chọn mình là Mường Thanh để nghỉ dưỡng chu đáo nhất,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,13/,
linhkuty.1701,2017-08-04T13:42:00,Mường Thanh Luxury Quảng Ninh Hotel,"Lớp mình đi lâu rồi, bây giờ mới nhớ ra để review. Vị trí thuận lợi, kiến trúc đẹp, thu hút. Sảnh khách sạn rộng kinh khủng mà hơi trống vắng. Có bàn ghế ngồi chờ khá đẹp bên tay phải. Bên trái là quầy lưu niệm. Cả lớp tham quan phòng ốc và toàn bộ khách sạn xong ăn tối tại nhà hàng. Không gian rộng, đẹp nhưng khách thưa thớt đến nỗi tắt cả thang máy. Bữa ăn cũng là nhưngx món đơn giản, không có gì đặc sắc. Có món cá kho hơi ngọt ngọt, dễ ăn. Nhân viên chưa được chuyên nghiệp, hơi nhút nhát và không tinh ý.",8.0,6.0,6.0,6.0,7.0,Có thể,0,quang-ninh,travel,13/,
npvktqd,2016-12-22T02:32:00,MƯỜNG THANH QUẢNG NINH,"Hệ thống khách sạn Mường Thanh đã quá nổi tiếng rồi. Mường Thanh Luxury Quảng Ninh đạt 4 sao, không gian cực rộng, cực đẹp tiện nghi và chất lượng tuyệt vợi. Có tận hơn 500 phòng tuy nhiên rất đông khách nên các bạn muốn đi đoàn đông cần đặt trước phòng nhất là mùa du lịch. Ở đây chất lượng 4 sao nên giá khá chát, có nhiều cỡ phòng như 2,4,6 người. Ở đây có đầy đủ mọi tiện nghi như phòng event, khu vui chơi, hồ bơi đẹp... Nói chung rất là ổn nhé, phục vụ cũng rất chu đáo Nếu lần sau quay lại Quảng Ninh mà đi đoàn đông thì vẫn sẽ lựa chọn ở đây hehe",9.0,7.0,8.0,9.0,9.0,None,0,quang-ninh,travel,13/,
foodee_ov3djpn4,2023-11-16T16:01:00,Halong Bay View Hostel & Pub,Không gian khá chill nhạc hay nhiều loại rượu nhân viên nhanh nhẹn dễ gần,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_yaxjlm41,2023-11-16T15:59:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên dễ gần",10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_2gyeayzi,2023-11-16T15:49:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_1sun782m,2023-11-16T15:35:00,Halong Bay View Hostel & Pub,Mình rất thích nơi này,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_3awg4ez0,2023-11-16T15:10:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại, nhân viên dễ gần",10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_mnvy47lb,2023-11-16T14:54:00,Ok,"Không gian khá chill, nhạc hay và nhiều loại rượu",7.0,8.0,9.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_1yh7s39g,2023-11-16T14:48:00,Halong Bay View Hostel & Pub,Nhạc hay nhiều loại riệu,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
nuongtran1099456503,2023-11-16T14:21:00,Tuyệt vời,Không gian đẹp,9.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
tuyetyeuthuong_vboy312,2023-11-16T14:02:00,Không gian khỏi phải chê,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",5.0,5.0,6.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_l18vqgbk,2023-11-16T13:40:00,Halong Bay View Hostel & Pub,"Không gian khá chil, nhạc hay nhiều loại rượu , nhân viên nhanh nhẹn dễ gần",10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_mf1yu7xx,2023-11-16T13:34:00,"Không gian khá chill,nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn","Không gian khá chill,nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn",10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_em6tlga7,2023-11-16T13:10:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_l98wbcv2,2023-11-16T12:46:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần.)",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_e4stda1l,2023-11-16T12:31:00,Halong Bay View Hostel & Pub,"Không gian khá chill , nhạc hay nhiều loại rượu nhân viên nhanh nhẹn dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_orr9f7o4,2023-11-16T12:29:00,Halong Bay View Hostel & Pub,Không gian quán chill nhạc hay nhiều loại rượu,10.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_23hnknkx,2023-11-16T12:28:00,Đánh giá,"Không gian khá chill, nhạc hay, nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_ov3djpn4,2023-11-16T12:15:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần.",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_5tgkqx2d,2023-11-16T12:04:00,Halong Bay View Hostel & Pub,"Khong gian kha chill, nhac hay nhieu loai ruou, nhan vien nhanh nhen de gan",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_46m792ml,2023-11-16T11:53:00,Halong Bay View Hostel & Pub,Không gian chill nhạc hay,5.0,5.0,10.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_ne5jn73n,2023-11-16T11:43:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
vuhuong.nthy,2023-11-16T11:34:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",6.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_7ban5w9n,2023-11-16T11:29:00,Halong Bay View Hostel & Pub,Không gian khá chill. Nhạc hay và nhiều loại rượu. Nhân viên nhanh nhẹn dễ gần.,10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_np6jrqpc,2023-11-16T11:25:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_7ban5w9n,2023-11-16T11:25:00,Halong Bay View Hostel & Pub,Khách sạn đẹp và có tầm nhìn tuyệt vời của biển từ ban công. Không gian khá chill. Nhạc hay và nhiều loại rượu. Nhân viên nhanh nhẹn dễ gần,9.0,10.0,10.0,10.0,9.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_2xiupt48,2023-11-16T11:24:00,Halong Bay View Hostel & Pub,"Không gian khá chill . Nhạc hay nhiều loại rượu , nhân viên nhanh nhẹn dễ gần",10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_wy2acg82,2023-11-16T11:23:00,Halong Bay View Hostel & Pub,Không gian khá chill nhạc hay Nhiều loại rượu Nhân viên nhanh nhẹn dễ gần,10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_dfi0el58,2023-11-16T11:23:00,Halong Bay View Hostel & Pub,"Không gian khá chill ,nhạc hay nhiều loại rượu , nhân viên nhanh nhẹn dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
hoangkimthanhsang,2023-11-16T11:23:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",10.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
thynguyn867572220,2023-11-16T11:22:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_0vat61r1,2023-11-16T11:21:00,Halong Bay View Hostel & Pub,"Không gian khá chill , nhạc hay nhiều loại rượu , nhânh viên nhanh nhẹn dễ gần",10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_gugw036n,2023-10-25T15:23:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu , nhân viên nhanh nhẹ dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_wzt6icap,2023-10-25T15:22:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên phục vụ chu đáo dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_pu11c3gt,2023-10-25T15:03:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",9.0,8.0,8.0,9.0,8.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_zf1ojl6d,2023-10-25T14:57:00,Halong Bay View Hostel & Pub,"Không gian khá chill,nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_ddwdhpnz,2023-10-25T14:43:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_b7f8rcdr,2023-10-25T13:55:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
Vyne,2023-10-25T13:54:00,Halong Bay View Hostel & Pub,"Không gian khá chill,nhạc hay nhiều loại rượu,nhân viên nhanh nhẹn dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_7d2erev1,2023-10-25T13:40:00,Halong Bay View Hostel & Pub,Không gian khá chill.nhac hay nhiều loại rượu nhân viên nhanh nhen dễ gần,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_ea5ca47t,2023-10-25T13:36:00,Halong Bay View Hostel & Pub,không gian khá chill nhạc hay nhiều loai rượi nhân viên nhẹ nhàng dễ gần,5.0,5.0,5.0,5.0,5.0,None,1,quang-ninh,travel,66/38/71/13/,40/
foodee_z3jatfd0,2023-10-25T13:27:00,Halong Bay View Hostel & Pub,Không gian khá chill nhạc hay nhiều loại rượu nhân viên nhanh nhẹn dễ gần,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_7vjyj6yg,2023-10-25T13:19:00,Halong Bay View Hostel & Pub,"(Không gian khá chill, nhạc hay , nhiều loại rượu , nhân viên nhanh nhẹn dễ gần)",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_zpoqsyks,2023-10-25T13:03:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhajc hay, nhiều loại rượu, nhân viên nhanh nhẹn, dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_3zvarwsi,2023-10-25T12:51:00,Halong Bay View Hostel & Pub,Không gian khá chill nhậc hay nhiều loại rựu nhân viên nhanh nhẹn dễ gần,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_5zhzu44z,2023-10-25T12:50:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay rượu ngon, nhân viên nhanh nhẹn",5.0,5.0,6.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_3xw457e2,2023-10-25T12:18:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhiều loại rượu, nhân viên nhanh nhẹn dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_7b0zzlyp,2023-10-25T11:51:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay nhìu loại rượu, nhân viên nhanh nhẹn dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_ru3ukisr,2023-10-25T11:47:00,Halong Bay View Hostel & Pub,"Không gian quá Chill, nhạc hay nhiều loại rượu ,nhân viên nhanh nhẹn lại dễ gần .",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_uy0auwoe,2023-10-25T11:47:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhac hay nhiêu loai rượu, nhân viên nhanh nhẹn dễ gân",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_7a4ivo17,2023-10-25T11:34:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay. Nhiều loại rượu. Nhân viên nhanh nhẹn, dễ gần",5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_whtw6njo,2023-10-25T11:32:00,Halong Bay View Hostel & Pub,"Không gian khá chill, nhạc hay, nhiều loại rượu, nhân viên nhanh nhẹn, dễ gần.",9.0,9.0,9.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_n4csnekh,2023-10-25T11:31:00,Tuyệt,"Không gian khá chill, nhạc hay, nhiều loaii ruou, nhân viên dễ gần",5.0,5.0,10.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_rjwyzn9f,2023-10-25T11:30:00,Không gian khá chiil. Nhạc hay nhiều loại rượu. Nhân viên nhanh nhẹn dễ gần,Không gian khá chiil nhạc hay nhiều loại rượu. Nhân viên nhanh nhẹn dễ gầnu,10.0,10.0,10.0,9.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_rjwyzn9f,2023-10-25T11:27:00,Không gian kha chiil . nhạc hay nhiều loại rượu Nhân viên dễ tính,Không gian khá chiil. Nhạc hay nhiều loại rượu Nhân viên dễ chịu,10.0,10.0,10.0,10.0,10.0,None,0,quang-ninh,travel,66/38/71/13/,40/
foodee_q26vj4jt,2023-10-25T11:24:00,Halong Bay View Hostel & Pub,Không gian khá chill nhạc hay nhiều loại rượu nhân viên nhẹ nhàng dễ gần,5.0,5.0,5.0,5.0,5.0,None,0,quang-ninh,travel,66/38/71/13/,40/
